Analyse bestehend Applikation verschieden clouds gcp Azure Openstack;1;0;0;1
Analyse Berichterstattung relevant Ecommercekpis Identifizierung Wachstumspotenzial Entwicklung strategisch Massnahmenplaene segmentsproduktserienvertriebspartnereben;1;0;0;0
Analyse Optimierung Softwareperformance diverser Drohnenplattforme;1;0;0;0
Analyse Anforderung Ausarbeitung Schaetzbare Item;1;0;0;0
Analyse Anforderung Kunde Design passend Loesungen;1;0;0;0
Analyse Software Systemanforderung inklusive safety;1;0;0;0
Analyse Konzeption Programmierung Softwareprodukt sap Anwendungsentwicklung objektorientiert Hochsprach C Java c;1;0;0;0
analytisch Faehigkeit hohes Abstraktionsvermoeg;1;0;0;0
analytisch Denkvermoeg Problemloesungskompetenz ausgepraegt Kommunikationsstaerke;1;0;0;0
analytisch erfassen Geschaeftsprozesse Umsetzung strukturiert Softwarefunktion;1;0;0;0
Anbindung cloudsysteme ueber Mqtt Opcua;0;0;0;1
Anforderungsanalyse Erstellung Spezifikation Software;1;0;0;0
Anforderungsanalyse Softwaresystem Umsetzung Kundenanforderung;1;0;0;0
anhand Information bestehend Ecommerce kanaelen Festool leiten datengetrieben Massnahme Entscheidung Fuer international Rollout setzen gemeinsam Team;1;0;0;0
Anwender Koenn Sap bereitgestellt Software development kit Applikation individuell fuer Kunde Fuer mehrere Kunde bauen ueber Sapstore bereitstellen;1;0;0;0
Anwendungsentwicklung Fuer Linux Windows c c php;1;0;0;0
Arbeit System fuer Softwareversionierung kontinuierlich Integration ci;1;0;0;0
Design Implementierung Test angrenzend Produkt zb Kundenportal ;1;0;0;0
mal ausprobieren Aufbau Konfiguration Wartung Cloud Komponent;1;0;0;0
Aufbau maximal Automatisierungsgrad Betrieb Anwendung Amazon Cloud Verwendung Infrastructureascode z b aws Cdkterraform;1;0;0;0
aufgeschlossen Persoenlichkeit selbstaendig loesungsorientierte arbeitsweisen;1;0;0;0
Ausbildung abgeschlossen Studium Informatik Software Engineering vergleichbar Qualifikation;1;0;0;0
Ausbildung abgeschlossen Studium Fachrichtung Informatik Software Engineering abschließen vergleichbar Qualifikation;1;0;0;0
Ausbildung erfolgreich abgeschlossen Studium Fachrichtung Wirtschaftsinformatik wirtschaftsingenieurwesen vergleichbar idealerweise Bezug Cloudcomputingdatenplattformen;1;0;0;0
ausgepraegt Affinitaet Ecommerce Trend Technologie analytisch Faehigkeit Teamgeist Verbindung Ergebnisorientierung runden Profil;1;0;0;0
Ausgestaltung technologisch Roadmap nachhaltig Softwarearchitektur;1;0;0;0
Auslegung Implementierung Drehzahl Drehmomentregelkreis;1;0;0;0
arbeiten eng System Softwarearchitekt effektiv Integration tests Gewaehrleist;1;0;0;0
Bachelor Bzw Diplommasterabschluss Fachrichtung Bet;1;0;0;0
Bearbeitung Kundenanfrag per Email Telefon Chat;1;0;0;0
Begeisterung Fuer Softwareentwicklung Freude abwechslungsreich Aufgabengebiet;1;0;0;0
Begleitung Softwareentwicklungsprozesse Anforderungsanalyse ueber Architektur Design Implementierung Testen Softwarekomponent;1;0;0;0
Beratung bzgl Intrexx Cloud fuer Kunde Partner;1;0;0;1
Beratung intern Kundenteam gemeinsam Suche Loesungen Fuer komplex Herausforderung;1;0;0;0
waehrend Entwicklung treffen Vorkehrung Softwareapplikation sichern produktiv setzen koennen einfach Betreuung laufend Betrieb ermoeglich;1;0;0;0
Bereitstellung Adhocanalysen Erkenntnis Empfehlung Verbesserung Kampagne Onsite Performance effektivitaet Onlineerfahrung Leistung Ecommercegeschaeft steigern;1;0;0;0
Berufseinsteiger Leidenschaft Fuer Softwareentwicklung industriell Umfeld Young Professionals Erfahrung Softwareprodukt Fuer komplex instrumente;1;0;0;0
Berufserfahrung Bereich manuell automatisiert Softwaretesten;1;0;0;0
bestmoeglich Platzierung Produkt Onlineshop;1;0;0;1
Betreuung Mitgestaltung gesamt softwarelifecycl;1;0;0;0
Betreuung Softwareprodukt Rahmen Itsicherheit;1;0;0;0
business one Guitechnik Plattformgebund laeuft derzeit Microsoft Windows;1;0;0;0
Changemanagement Support bestehend Softwareprojekt;1;0;0;0
Clean Code Softwarecraftsmanship fremdwort fuer;1;0;0;0
Finanzit Sparkassenfinanzgruppe gehoert anderer Marktposition Sparkasse staerken;1;0;0;0
arbeiten modern Software Java ee gestalten aktiv bestehend Itsystem Mehrschichtarchitektur basieren;1;0;0;0
arbeitestn Kundenwunsch gibst bestes Anforderung Kunde Software umsetzen;1;0;0;0
Fuer Installation upgrade patchen Applikation Java Windows Umfeld Fuer Weiterentwicklung Implementation neu Technologie infastructure as code ;1;0;0;0
decken komplett Softwareentwicklungsprozess Analyse Konzeption ueber Umsetzung Produktivsetzung;1;0;0;0
erstellen Softwarearchitektur Design fuer Implementierung Testung zustaendig;1;0;0;0
helfen kenntnis Verwaltung softwareprojekten zb git mav Gradle testgetrieben Entwicklung;1;0;0;0
leistesen wichtig Beitrag Backendbzw Frontendentwicklung Softwareloesung;1;0;0;0
fuer strukturierteobjektorientiert Softwareentwicklung cc verantwortlich;1;0;0;0
verantwortesen softwareschnittstell neu Generation off Road Robotic steuergeraen;1;0;0;0
kaufmaennisch logistisch Software Fuer vieler unterschiedlich Unternehmen Branche eignen;1;0;0;0
darueber hinaus arbeiten international Entwicklerteam unterstuetzen weltweit Softwareteam intern extern Mitarbeiter;1;0;0;0
darueber hinaus besitzen knowhow Ablaeufe Tools Softwareentwicklung z b Application life cycle Management jenkins Azure devops services git;1;0;0;0
darueber hinaus bieten Unternehmen verschieden Dienstleistung Bereich outsourcing Beratung Wartung Support;1;0;0;0
darueber hinaus erstellen zugehoerig Softwaredokumentation;1;0;0;0
darueber hinaus Verantwortung Fuer Betrieb Optimierung Absicherung strategisch Weiterentwicklung web Az;1;0;0;0
darueber hinaus handeln sap Abstand wertvoll boersennotiert deutsch Unternehmen;1;0;0;0
darueber hinaus uebernehmen Ausarbeitung Testing Software;1;0;0;0
darueber hinaus wirken Konzeption Umsetzung Softwarearchitektur uebernehmen Anbindung Datenbank Erstellung Berechnungsregel Fuer Kpis insbesondere oee;1;0;0;0
Segment Itservice beinhalten it Strategie Managementberatung individuell Softwareentwicklungsprojekt;1;0;0;0
Debugging Fehlerbeseitigung Software bestehend System;1;0;0;0
Definierung Hardwareanforderung Fuer bestehend Softwareloesung Bereich Embedded Systems;1;0;0;0
abgeschlossen Studium Informatik Wirtschaftsinformatik anderer Mintfach neugierig Softwareentwicklung;1;0;0;0
könnsten umfangreich Ecommerceskill erwerben echt Amazonprofi;1;0;0;0
Arbeit dokumentieren selbststaendig legst wert Softwarearchitektur;1;0;0;0
Rolle gemeinsam Verfuegbarkeit qualitaet Software sicher stellen;1;0;0;0
soft skills analytisch Denkvermoeg Anpassung Teamfaehigkeit sicher auftreten loesungsorientiert handeln fuer selbstverstaendlich;1;0;0;0
umfassend kenntnis Java kubernet Openshift agil softwareentwicklungsprojekten erwerben Erfahrung Test driv Development sammeln;1;0;0;0
Schwerpunkt Unternehmenstaetigkeit liegen Bereich mobil Sicherheit Vermoegensberatung;1;0;0;0
arbeiten Softwareprojekt Bezug Funktional Sicherheit;1;0;0;0
fuer Erstellung Projekt Produktsoftwar zustaendig;1;0;0;0
suchen Herzblut Spass Softwareentwicklung fuer spannend Aufgabe motiviert Team erfahren jung Mitarbeiter;1;0;0;0
Design Entwicklung objektorientiert performant Software Zusammenarbeit erfahren Team;1;0;0;0
Design Konzeption neu System Analyse Erweiterung vorhanden System Umfeld Devops Cloud;1;0;0;0
Designs and recommends online Sales Programs and defin Shortmidlongterm Online Sales Strategies together with The Ecommerce Channel Partner and internal sales force and Stakeholders;1;0;0;0
erwarten agil Softwareentwicklung kollegial Betriebsklima grundsympathisch Team;1;0;0;0
anschliessend Administration Weiterentwicklung Azure basieren Cloudsystemlandschaft gehoert Kernaufgabe;1;0;0;0
Anwendung Bereich Produktmanagement Zusammenarbeit Entwicklungseinheit weiterentwickeln;1;0;0;0
eigenmark Edited stationaer Handel anbieten;1;0;0;0
Einfuehrung System grundsaetzlich direkt Kunde Berater erfolgen;1;0;0;0
Entwicklung neu Funktion Komponente backend applikationssoftwar Fuer Elektronenmikroskope;1;0;0;0
Entwicklung Software Arbeit elektronisch Hardware Fuer elektrohydraulisch System;1;0;0;0
erstellt Software Betrieb ueberfuehren Akzeptanztests durchfuehren Support Gewaehrleist;1;0;0;0
Konzeption Spezifikation Design Ansteuerung komplex mikroskopkomponenten eng Kooperation Software Firmwareentwicklungsteam extern Partner;1;0;0;0
notwendig Hardwareressource Demandware Verfuegung stellen sodass Kunde lediglich Weiterentwicklung Anpassung Shop beschaeftigen mussen;1;0;0;0
Produkt Dienstleistung Salesforce mandantenfaehig;1;0;0;0
Produkt Salesforce Unternehmen helfen Mitarbeiter Kunde Produkt vernetzen;1;0;0;0
Softwareentwicklung open Source Technologien zb Eclipse Llvm zaehlen Aufgabe;1;0;0;0
Weiterentwicklung Betreuung Team;1;0;0;0
Taetigkeit umfassen Phase Software Engineering Anforderungsanalyse ueber Implementierung Testmanagement Ziel effizient Performant modern Softwareloesung Steuerberatung aufbauen;1;0;0;0
Unternehmensgruppe bestehen segment Kreditplattform Privatkund Immobilienplattform Versicherungsplattform;1;0;0;0
zahlreich Analysewerkzeug ergaenzt services drittanbietern;1;0;0;0
Dokumentation verantwortend Softwarekomponent;1;0;0;0
Koenn sapanwend Problemmeldunge Sap schicken weiterverfolgen Dokumentation installationsmedien programmkorrektur vertikal Loesungen Schulung beziehen;1;0;0;0
Administrierst verfolgen Ediservice sowohl Cloud intern Rechenzentrum;1;0;0;0
arbeitestn agil Scrumteam entwickelst Loesungen Dokumentation Bereich;1;0;0;0
begleitest anstehend Software Releases Testplanung Vorbereitung ueber Testdurchfuehrung Reporting Abnahme Releas;1;0;0;0
begleitest eigenverantwortlich gemeinschaftlich Softwareentwicklung agierst Schnittstelle Kunde;1;0;0;0
Behaeltst Ueberblick Bueroorganisation stellen reibungslos Tagesablauf sicher proaktiv Email Kalender Reisemanagement betreibst;1;0;0;0
bekommsen umfassend Einarbeitung entwickelen neu bestehend Softwareloesung Bereich Automotive Logistik;1;0;0;0
beraetst unterstuetzen Kunde Nutzung Software;1;0;0;0
besitzen Faehigkeit analytisch denken komplex zusammenhaenge erkennen neu ansaetze loesungen initiieren;1;0;0;0
fuer selbstaendig Analyse Anforderung Implementierung Funktion klassisch agil Softwareentwicklungsmethode verantwortlich;1;0;0;0
operativ beratend leitend Gree itprojekten Fuer Rechenzentren Cloud Computing Thema unterwegs;1;0;0;0
verantwortlich Fuer Konzeption Entwicklung Softwareanwendung anderer c net;1;0;0;0
zustaendig Fuer Architekturerstellung Dokumentation Software;1;0;0;0
bringstn Konzeption Entwurf qualifiziert Dokumentation Itloesung;1;0;0;0
bringstn einschlaegig Berufserfahrung Entwicklung Implementierung sharepointloesungen;1;0;0;1
bringstn Erfahrung Entwicklung Architektur Design Front Backendsoftware;1;0;0;0
bringstn Erfahrung Cloudtechnologi Kafka Api;0;0;0;1
definiersen Integrationsstrategie plansen Integrationsschritte Fuer softwarereleases;1;0;0;0
denken Softwareentwicklung ganzheitlich Architektur implementierung Test Dokumentation fuer integral Bestandteil Arbeit;1;0;0;0
Designst entwickelen implementierst Softwarekomponent fuer Neuentwicklung Krankenkassensystem;1;0;0;0
entwickelen Konzept Messung Energieverbrauch Energieeffizienz Rechenzentren Cloud;0;0;0;1
entwickelstn leidenschaftlich gerne Software verliersen zugrunde liegend geschaeftsprozesse Auge;1;0;0;0
entwickelstn Schnittstell Kernsysteme individuell Anwendung Bereich Edi Electronic Data interchange;1;0;0;0
entwickelen optimierst innovativ individualsoftwareloesungen Kundenanforderung Interdisziplinaer arbeitend Team;1;0;0;0
entwickelen Verfahren Verbesserung bildqualitaet Messergebnisse Einmessung Geraete Bindest Produktsoftware;1;0;0;0
erarbeitest Testalgorithme Durchfuehrung Softwaretest;1;0;0;0
Erhaeltst intensiv Einblick strategisch Projekt Bereich business Development Ecommerce Arbeitest aktiv kanalspezifisch Produktvermarktung;1;0;0;0
erlebst Entwicklung komplex Software requirements Jira Ueber Automatisierung Softwaretest Robot Framework Testmanagement Tools Testbench Enterprise;1;0;0;0
ermoeglichst einfach Ansteuerung Hardwarekomponent intuitiv bedienenden Software;1;0;0;0
findest Loesunge Stoerunge Livebetrieb stellen sicher Kunde ausfaellen betreffen;1;0;0;0
Haeltst ueber Branchentrends neu Technologie Zusammenhang Sharepoint cloudbasiert Loesunge selbstaendig laufend;0;0;0;1
Verstaendnis itinfrastrukturen Cloudplattform Virtualisierungstechnologi Containerisierung Anwendungsarchitektur;1;0;0;0
Erfahrung Koordination Durchfuehrung Weiterentwicklung softwaretestung Istqbzertifizierung Vorteil;1;0;0;0
Erfahrung objektorientiert Software Entwicklung beherrschen mehrere gaengig Programmiersprach Java python Typescript c etc;1;0;0;0
Erfahrung Bereich Software Defined Network zb neutronovn Calico;1;0;0;0
praktisch Erfahrung Programmierung datenbanksprach z b sql Datenbankoberflaech;1;0;0;0
praktisch Erfahrung Cloud softwareentwicklung;0;0;0;1
Spass Interesse technisch Innovation ecommercethemen betriebswirtschaftlich Zusammenhaeng;1;0;0;0
hilfstn intern Team Kunde technisch Bewertung einzusetzend Technologien Iaas Paas Saas Azure kubernet Service Devtest Labs etc;1;0;0;0
bewegen gesamt Spektrum Softwareentwicklung involvieren ;1;0;0;0
kennen Cloud architecture frameworks Bzw betrachtesen mehrere ebenen Loesungsfindung;1;0;0;0
Konzipierst Eigenstaendig Cloud architekturen Umsetzung data Lake Data Analytics Projekt;1;0;0;0
kreiersen Entwicklerteam neu App;1;0;0;0
Kuemmerst Administration Betrieb Mentzdienste aws Cloud;1;0;0;0
Kuemmerst Pflege Datenbanken erstellst Dokumentation Fuehrst fehleranalysen unterstuetzen Fachbereiche Reports Auswertung Qlik sense;1;0;0;0
lernst zusammenfuegen einzeln Komponent komplex Anwendung Continuous Integration besonderer Fokus Steigerung Softwarequalitaet;1;0;0;0
optimierstn bestehend Module Prozess Bestandscode Erpsystem Swingpp Uebernimmst Wartung Anwendung Schnittstell;1;0;0;0
plansen entwickelst Softwareloesung Kommissionierautomat Fuer Materialflusssteuerung Kommunikation Erpsystemen Interaktion Anwender;1;0;0;0
plansen verwaltest Sharepointmigrationsprojekt cloudbasiert Sharepointumgebung;1;0;0;0
schauen ueber Tellerrand Entwickler hinaus gestaltest gerne aktiv;1;0;0;0
setzen anspruchsvoll Erweiterung bestehend Software;1;0;0;0
setzen komplex Anforderung Software innerhalb agil Team;1;0;0;0
studierst aktuell Onlinemarketing Ecommerce betriebswirtschaftslehr geisteswissenschaft Medienwissenschaft aehnlich Studiengang;1;0;0;0
tauchen tief spannend Welt Ecommerce erhaeltst einblicke Shopmanagement Emailmarketing anderer Bereich;1;0;0;0
treibst Softwarearchitekturentscheidung Idee Implementierung Integration Zielhardware voran;1;0;0;0
Uebernimmst Entwicklung Firmware bootloadern Plattformsoftwar;1;0;0;0
Uebernimmst praktisch Umsetzung Erweiterung Anpassungsauftraeg verschieden Anwendung Softwareentwicklung Arbeitest Projekt;1;0;0;0
Uebernimmst Verantwortung neu Weiterentwicklung Software Fuer mobil Bereich;1;0;0;0
Uebernimmst Verantwortung Fuer prozeß Qualitaetssicherung fuer Testing Abnahme Software;1;0;0;0
Uebernimmst Verantwortung Fuer softwaretechnisch Umsetzung bzgl Lesbarkeit Wartbarkeit Erweiterbarkeit Testbarkeit Loesungen;1;0;0;0
uebersetzen Konzeptionell physisch Datenmodelle Basis modern Microsoft Azure Cloud Architektur;1;0;0;0
unterstuetzen administrativ Ecommerce key Account Manager;1;0;0;0
unterstuetzen Entwicklung Ecom Artikel Idee Auslieferung Pos;1;0;0;0
unterstuetzen strategisch Weiterentwicklung Umsetzung Aktivitaet Bereich Ecommerce key Account Management;1;0;0;0
unterstuetzen Aufbau devopsloesunge;1;0;0;0
unterstuetzen Konzeption Datenmodellierung Implementierung Qualitaetssicherung Data Warehouse Loesunge;1;0;0;0
unterstuetzen Devopsansatz gesamt entwicklungsprozess Requirement Engineering ueber designen entwickeln testen Software Einsatzvorbereitung Durchfuehrung o Erfahrung;1;0;0;0
unterstuetzen Projekt Implementierung neu services Basis Iaas Paas;1;0;0;0
verfuegst mehrjaehrig Berufserfahrung Ecommerce prozess Projektmanagement;1;0;0;0
verfuegst ueber fundiert Applikationserfahrung aufsetzen weiterentwickeln betreiben Software Cloud;0;0;0;1
verfuegst ueber tief Itwisse Software entwickeln kennen entsprechend modern Ittechnologien zb Cloud Docker kubernet;0;0;0;1
Waerst Multidisziplinaer agil Entwicklerteam Umfeld digital Transformation;1;0;0;0
Crossfunktionalen Produktentwicklung Mechanik Elektronik firmware anwendersoftwar clouddien Kenntnisse Umgang Werkzeug;1;0;0;0
zeigst Leidenschaft Fuer Softwareentwicklung fuer Codequalitaet;1;0;0;0
langjaehrig Erfahrung Softwareentwicklung insbesondere Softwarearchitektur Webtechnologien zuhause bringstn tief technisch Verstaendnis Java Technologiestack;1;0;0;0
Berufserfahrung Erfahrung aktuell frameworks Softwareentwicklungsmethod sammeln verfuegen ueber fundiert Programmierkenntnisse C Apiwebentwicklung;1;0;0;0
durchfuehren Programmsoftwaretest Zusammenarbeit anderer fachbereichen dienstleistern;1;0;0;0
Durchfuehrung Auswertung Softwaretest;1;0;0;0
Durchfuehrung Betreuung Stufe Softwareentwicklung Konzepterstellung Anfertigung Dokumentation Programmierung Spaeter Funktionsvalidierung Verifizierung;1;0;0;0
Durchfuehrung Evaluation Test Steigerung Ecommerce Performance;1;0;0;0
Durchfuehrung maschinenoptimierung Taktzeitoptimierunge Fehlersuch;1;0;0;0
berichten Handelsblatt vieler Bank Rueckzug sap Finanzindustrie zufrieden namentlich Spinoff Sap Fioneer ablehnen;1;0;0;0
liegen Softwareentwicklung Themenumfeld statisch Code analyse C Sprache Hand;1;0;0;0
eigenstaendig neu Weiterentwicklung Vertriebssteuerung Tourenplanung Net core Microsoftazuretechnologie;1;0;0;0
eigenverantwortlich Leitung Softwareprojekt;1;0;0;0
agil Itumfeld motiviert Entwicklerteam;1;0;0;0
transparent Onboardingprozess Softwareteam professionell Herausforderung vorbereiten;1;0;0;0
intensiv Einarbeitung fortwaehrend Weiterbildung Bereich Javasoftwareentwicklung;1;0;0;0
loesungsorientierte arbeitsweisen Selbstorganisation fuer termingerecht Fertigstellung Aufgabe;1;0;0;0
tief praktisch Erfahrung Rechenzentrum Hosting Cloudcomputing;0;0;0;1
einschlaegig Erfahrung Ecommerce z b Data Analyst;0;1;0;0
einschlaegig Methode Software Engineering Design patterns Test driv Development kennen nutzen;1;0;0;0
entdecken Facette Software Engineering Planung Betrieb Konzept Implementierung testen Kundenkontakt;1;0;0;0
entwerfen programmieren neu Softwaremodule Erweiterung maschinenfunktionalitaet eng Abstimmung Produktmanagement;1;0;0;0
entwerfen zukuenftig Software einschliesslich Architektur Design;1;0;0;0
entwickeln designen entwickeln testen neu softwareanwendung Funktion;1;0;0;0
Entwicklung Betreuung Etlprozesse Datenbeschaffung Fuer Softwarewerkzeug Vermarktung Projektierung Seweurodriveprodukt;1;0;0;0
Entwicklung Definition kurzmittellangfristig Onlinevertriebsstrategien Ecommercevertriebspartner Vertriebsmitarbeiter anderer Interessensvertreter;1;0;0;0
Entwicklung Integration Softwareprojekt Fuer industrieanlag Erfassung Verwaltung Handling daten Spsmaschinensteuerung;1;0;0;0
Entwicklung Konzeption modern softwareloesung web app desktopanwendungen;0;1;0;0
Entwicklung Weiterentwicklung Softwarekomponent agil Team;1;0;0;0
Entwicklung Applikationssoftware c c python;1;0;0;0
Entwicklung Software Systemloesung Leitwartenarchitekture;1;0;0;0
Entwicklung Softwarekomponent Demodulation Decodierung Funksignal unterschiedlich anwendungsbereich;1;0;0;0
Entwicklung wiederverwendbaren softwaremodulen Fuer Einsatz unterschiedlich Produkt Betriebssysteme Microsoft ® windows ® Linux;1;0;0;0
Entwicklung webbasiert Bedienoberflaech html Javascript;0;1;0;0
Entwicklung implementierung Optimierung Marketing Automation entlang Customer Journey emailkontaktstrecken;1;0;0;0
Entwicklung implementierung Durchfuehrung Dokumentation Softwaretest Zusammenarbeit Team;1;0;0;0
Entwicklung Weiterentwicklung Pflege Softwaretools;1;0;0;0
entwicklungsmoeglichkeiten Topsoftwareunternehmen zielorientiert Kultur flach Hierarchie;1;0;0;0
Entwurf tragfaehig Softwarearchitektur Module fuer embeddedsystem;1;0;0;0
Erarbeitung innovativ kundenorientiert Loesungen Austausch Mwd direkt Kundenkontakt;1;0;0;0
Erarbeitung Bereitstellung Kpis Trend Kontext digital Strategie markt Wirksamkeit marketingkampagn Wirksamkeit Ecommerce Conversionanalyse Customer Journey Analyse Kundensegmentierung Grundlage Verhalten Website;1;0;0;0
Erfahrung Bereich Controlling Ecommerce ;1;0;0;0
Erfahrung Kundendienst idealerweise Ecommerce;1;0;0;0
Erfahrung agil Entwicklungsmethodik Softwaretesting Dokumentation;1;0;0;0
Erfahrung Entwicklung Umsetzung Softwarefunktion fuer elektrisch Antrieb;1;0;0;0
Erfahrung Programmierung Spssteuerung kenntnisse Wincc Spssoftwaretools industriell Feldbussystem;1;0;0;0
Erfahrung aktuell frameworks Softwareentwicklung bringen entsprechend kenntnisse Softwareentwicklungsmethode Programmierkenntnisse C Apiwebentwicklung;1;0;0;0
Erfahrung Embedded Linux Treiber agil Softwareentwicklung scrumbasieren;1;0;0;0
Erfahrung Microsoft Server Produkten Hybrid cloud infrastructure;1;0;0;0
Erfahrung Knowhow Erfahrung agil Softwareentwicklung Verstaendnis Embedded Software fundiert Linux Programmiererfahrung Erfahrung Continuou Integration continuous Testing Erfahrung Architek;1;0;0;0
Erfahrung Knowhow mehrjaehrig Berufserfahrung Bereich Embedded Software Elektronik fundiert fachkenntniss Erfahrung Entwicklung modular Softwarestruktur;1;0;0;0
Erfahrung Bereich Softwareentwicklungengineering Vorteil;1;0;0;0
Erfahrung Umgang Email marketingloesung Vorteil;1;0;0;0
Erfahrung Umgang gaengigen Tools Jira Gitlab Jenkins Fuer Softwareentwicklung wuenschensweren;1;0;0;0
Erfahrung professionell Softwareentwicklung Python fundiert Wissen ueber sql relational Datenbank;1;0;0;0
Erfahrung modern Container Cloudarchitektur idealerweise kubernet;0;0;0;1
erfolgreich abgeschlossen Ausbildung Studium Bereich Informatiksoftwareentwicklung;1;0;0;0
erfolgreich abgeschlossen Hochschulstudium Techniker Fachrichtu;1;0;0;0
erfolgreich abgeschlossen Studium Wirtschaftsinformatik Bzw Informationstechnik entsprechend Berufserfahrung Bereich Softwareentwicklung;1;0;0;0
erfolgreich abgeschlossen Studium Informatik erfolgreich abgeschlossen technisch Ausbildung Weiterbildung Softwareentwicklung vergleichbar Qualifikation;1;0;0;0
ermoeglichen regelbasiert betriebswirtschaftlich Katalog business Adaptation Catalog Entscheidung Konfigurationstabell System durchgereicht;1;0;0;0
Berufserfahrung Softwareentwicklung praktisch Erfahrung Webentwicklung gerne Berufseinsteiger Erfahrung relevant Werksstudententaetigkeit Praktikum;1;0;0;0
Erfahrung Softwareentwicklung Programmiersprache Java anderer objektorientiert Sprache gerne Praktika;1;0;0;0
Erfahrung Entwurf Umsetzung Softwaretest;1;0;0;0
erstellen ueberarbeit technisch Dokumentation Beschreibung entwickelt Software;1;0;0;0
Erstelle innovativ Systemkonzept;1;0;0;0
Erstellung softwarespezifikation Fuer Basissoftwaretreiber;1;0;0;0
Erstellung Softwaredokumentation;1;0;0;0
Erstellung Durchfuehrung Softwaretest;1;0;0;0
Erstellung Erweiterung Spsprogramm Fuer Siemenssteuerunge inklusive Schnittstell uebergeordnet Bzw untergelagert System;1;0;0;0
Erstellung Multithreaded c applikation Produktloesung Bereich digital Signalverarbeitung;1;0;0;0
Erfahrung agil Softwareentwicklung;1;0;0;0
Erfahrung agil Softwareentwicklung gemeinsam leben lieben Vielfalt ueberzeugen Loesunge innovativ Produkt hervorbringen;1;0;0;0
fachlich Ausarbeitung Beratung intern Stakeholder Ecommerce relevant Projekt Entwicklung initiativen;1;0;0;0
fachlich Fuehrung Entwicklung;1;0;0;0
Fehlerbehebung bestehend Software;1;0;0;0
fundiert Erfahrung Softwareentwicklung idealerweise Programmiersprache C objektorientiert Sprache Java c c python;1;0;0;0
fundiert Erfahrung professionell Softwareentwicklung;1;0;0;0
fundiert kenntnis Entwicklung hardwarenah Software c;1;0;0;0
fundiert kenntnis Entwicklung Softwarearchitektur Fuer komplex usecas vielfaeltig softwareschnittstell;1;0;0;0
fundiert kenntnis objektorientiert Softwareentwicklung c net windows Forms wpf;1;0;0;0
fundiert kenntnis Softwaredevelopmentprozesse;1;0;0;0
Fuer Bereich Branchmanagement suchen naechstmoeglich Zeitpunkt Softwareentwickler Mwd;1;0;0;0
ganzheitlich entwickeln Verantwortung reichen technisch Konzeption ueber Implementierung Sicherstellung Softwarequalitaet Sinn Continuous Integration;1;0;0;0
gemeinsam Team prozesssoftwar algorithmum Fertigung innovativ Produkt fuer Fotolithographie entwickeln gestalten;1;0;0;0
gemeinsam agil Team erarbeiten Fuer gesamt Produktlebenszyklus loesungskonzept Architektur realisieren Implementierung test Dokumentation;1;0;0;0
gemeinsam Team verantworten Softwareentwicklung;1;0;0;0
kreativ Konzeptentwicklung ueber detailliert Spezifikation agil Softwareentwicklung erfolgreich Launch;1;0;0;0
messen Umsatz viertgroes Itdienstleister Deutschland;1;0;0;0
