Sonstiges; Ab Anfang der 1980er Jahre wurde die Software auch in weiteren Sprachen angeboten
Sonstiges; Die nötige Anpassung der Software für den Kunden wurde von Partnern übernommen
Sonstiges; 1981 wurde die noch immer existierende GbR aufgelöst und deren Rechte auf die 1976 gegründete SAP GmbH übertragen
Sonstiges;Ära SAP R/2 1982–1991Mitbegründer Claus Wellenreuther schied 1982 aus dem Unternehmen aus
Sonstiges;Die achtziger Jahre waren weiterhin geprägt von dem steten Aufstieg der zweiten Software-Generation SAP R/2
Sonstiges;Das Unternehmen wurde im August 1988 unter dem damaligen Geschäftsführer, Dieter Matheis, in eine Aktiengesellschaft umgewandelt
Sonstiges; Die Aktie wurde unter anderem an der Frankfurter sowie der Stuttgarter Börse notiert
Sonstiges; Ab 1998 erfolgte der Gang auch an die New York Stock Exchange
Sonstiges;Erst 2005 wurde durch einen Beschluss der Hauptversammlung die Abkürzung SAP zum offiziellen Firmennamen
Sonstiges;Die Zeitschrift Computerwoche schrieb bereits im Herbst 1990 über SAP: „Nahezu unbemerkt hat sich die SAP AG, Walldorf, mit dem modularen Standardsoftware-Paket R/2 eine Quasi-Monopol-Position auf dem Gebiet der kommerziellen Standardsoftware für S/370-Rechner in der Bundesrepublik geschaffen
Sonstiges;“ Das Softwarepaket R/2 lief damals nur auf IBM-Hardware und auf kompatiblen Siemens-Rechnern
Sonstiges;Zur CeBIT 1991 kam R/3 als Lösung für den Mittelstand auf den Markt und sollte R/2 ergänzen
Sonstiges;Das Unternehmen SAP an sich integrierte im Zuge der Wiedervereinigung 1989/90 Teile des Kombinats Robotron
Sonstiges; Das seit 1984 speziell auf die Produktion von Software spezialisierte Robotron-Projekt Dresden (RPD) wurde als Joint Venture unter der Leitung von Wolfgang Kemna ab 1990 in die Unternehmensstrukturen von SAP eingebaut – vorangehende Überlegungen über Zusammenarbeiten vom RPD und SAP gab es bereits
Sonstiges; Die RPD selbst verwirklichte bereits ab 1985 Entwicklungs- und Produktionsaufträge, d
Sonstiges; Betriebssystemkomponenten, von bzw
Sonstiges; für Siemens
Sonstiges; 1990 gründeten im Transformationsprozess die Unternehmen RPD, SAP und Siemens das SRS Software- und Systemhaus Dresden
Sonstiges; Dabei wurden 300 RPD-Mitarbeitende zu SRS übernommen, von denen 85 SAP-Projekten zugeteilt wurden
Sonstiges; Ihr erster Arbeitsauftrag bezog sich auf SAP R/2
Sonstiges;Aufstieg von SAP R/3 1992–2001SAP R/3 war für die damals neu angekündigte AS/400 von IBM konzipiert worden, jedoch war die IBM-Hardware mit dem neuen System überfordert
Sonstiges; SAP musste daher auf UNIX-Workstations mit Oracle-Datenbank ausweichen und im Client-Server-Prinzip arbeiten
Sonstiges; Die neue Lösung rief aber Begeisterung bei den Kunden und der Fachpresse hervor
Sonstiges; De facto begann das neue R/3 das bisherige Standardsoftwarepaket R/2 zu ersetzen
Sonstiges; SAP konnte infolgedessen ihren Umsatz zwischen 1991 und 1996 mehr als verfünffachen (1991: 361,5 Mio
Sonstiges; €, 1996: 1
Sonstiges;903,19 Mio €)
Sonstiges;Vier der SAP-Gründer – Dietmar Hopp, Hasso Plattner, Klaus E
Sonstiges; Tschira und Hans-Werner Hector – bildeten zunächst den Vorstand
Sonstiges; 1991 wurde Henning Kagermann in den Vorstand gewählt, 1993 kam Peter Zencke als weiteres Mitglied dazu
Sonstiges; Heinrich, Paul Wahl und Gerhard Oswald waren seit 1996 Vorstandsmitglieder
Sonstiges; 1998 fand der erste Wechsel an der SAP-Spitze statt
Sonstiges; Dietmar Hopp und Klaus Tschira wechselten in den Aufsichtsrat, dessen Vorsitz Dietmar Hopp übernahm
Sonstiges; Henning Kagermann wurde zum stellvertretenden Vorstandssprecher ernannt
Sonstiges; Werner Brandt kam 2001 als Finanzvorstand zur SAP
Sonstiges;Ära Kagermann 2002–2009Léo Apotheker war seit 2002 Vorstandsmitglied und President of Global Customer Solutions & Operations, bevor er Anfang 2010 aus dem Unternehmen ausschied
Sonstiges; 2003 wurde Henning Kagermann alleiniger Vorstandssprecher und CEO der SAP AG
Sonstiges; Im Februar 2007 wurde sein Vertrag auf seinen eigenen Wunsch nur bis 2009 verlängert
Sonstiges; Hasso Plattner übernahm von Dietmar Hopp 2003 den Vorsitz im Aufsichtsrat
Sonstiges; Anfang 2007 verließ Vorstandsmitglied Shai Agassi, der als möglicher Kagermann-Nachfolger gehandelt wurde, das Unternehmen
Sonstiges; Vorstandsmitglied Léo Apotheker wurde im April 2008 zum zweiten Vorstandssprecher der SAP neben Henning Kagermann ernannt
Sonstiges;Seit 2004 wurde die SAP Standardsoftware SAP R/3 zunehmend unter dem neuen Produktnamen SAP ERP vermarktet
Sonstiges;Im Jahr 2006 wurde in Deutschland nach anfänglichem Widerstand der Belegschaftsmehrheit und der Unternehmensleitung ein Betriebsrat gegründet
Sonstiges;Im Oktober 2007 kündigte SAP die Übernahme des französischen Softwarehauses Business Objects für 4,8 Milliarden Euro an
Sonstiges; Nach dem Einholen der kartellrechtlichen Genehmigungen veröffentlichte SAP im Dezember 2007 Erwerbsangebote in Frankreich und USA
Sonstiges; Bis Ende Januar 2008 hatten über 95 % der Business-Objects-Aktionäre diese Angebote angenommen
Sonstiges;Im Februar 2008 gab SAP bekannt, dass sie die ihr noch nicht direkt oder indirekt gehörenden Business-Objects-Wertpapiere bis zum 18
Sonstiges; Februar 2008 durch ein Squeeze-out-Verfahren erwerben wird
Sonstiges; Februar 2008 wurde die Notierung der Business-Objects-Aktien und der ORNANE bei EURONEXT aufgehoben (Delisting)
Sonstiges; Die Notierung der Business Objects American Depositary Shares (ADS) bei der US-amerikanischen Börse NASDAQ wurde am 19
Sonstiges; Februar 2008 aufgehoben
Sonstiges; März 2008 wurde John Schwarz, Chief Executive Officer (CEO) von Business Objects, in den Vorstand der SAP AG berufen
Sonstiges; Im ersten Quartal 2008 wurde der Kauf für 4,8 Milliarden Euro abgeschlossen
Sonstiges;Im April 2008 bestätigte Hasso Plattner, dass der CEO Henning Kagermann im Frühjahr 2009 aus Altersgründen in den Ruhestand treten werde
Sonstiges;Aufgrund der sich seit Sommer des Jahres 2008 immer weiter verschärfenden weltweiten Finanz- und Wirtschaftskrise, die zu einer reduzierten Kundennachfrage und einem sinkenden Aktienkurs geführt habe, sei nach Angabe von Kagermann auch SAP gezwungen, einen Einstellungsstopp vorzunehmen
Sonstiges; Januar 2009 verkündete die Firma anlässlich der vorläufigen Jahresbilanz, dass wegen der schwierigen Wirtschaftslage 3300 Arbeitsplätze abgebaut werden müssten, um die Personalkosten zu reduzieren
Sonstiges;Im Juli 2009 kündigte SAP den Erwerb der SAF Simulation, Analysis and Forecasting durch ein freiwilliges öffentliches Angebot an
Sonstiges;Ära McDermott 2010–2019Im Februar 2010 gab das Unternehmen bekannt, dass Léo Apotheker mit sofortiger Wirkung zurücktritt
Sonstiges; An die Stelle von Apotheker traten gleichberechtigt US-Chef Bill McDermott (Vertrieb, US) und Entwicklungschef Jim Hagemann Snabe (Produkte/Lösungen, EMEA)
Sonstiges; Damit gab es von 2010 bis 2014 wieder zwei Co-CEOs bei der SAP AG
Sonstiges; Der bisherige Arbeitsdirektor Erwin Gunst legte ebenfalls sein Amt nieder
Sonstiges; April 2010 gab das Unternehmen bekannt, dass Angelika Dammann von Unilever zu SAP in den Vorstand wechseln werde, um den Personalbereich zu leiten
Sonstiges; Sie war damit die erste Frau im Vorstand der SAP
Sonstiges; Im Juli 2011 trat Angelika Dammann zurück
Sonstiges; Zuvor gab es unter anderem Kritik an ihrer Privatnutzung des Firmenjets, die ihr jedoch vertraglich eingeräumt worden war
Sonstiges;Im April 2010 gab SAP bekannt, seinen Partner TechniData aus Markdorf, einen Spezialisten für Umweltmanagement, Gesundheitsschutz und Arbeitssicherheit, übernehmen zu wollen
Sonstiges; Im Juli 2010 übernahm SAP Sybase für 4,6 Milliarden Euro
Sonstiges; 2012 übernahm SAP das US-amerikanische Unternehmen Success Factors, das Cloud-Applikationen anbietet, für 2,5 Milliarden Euro und die Online-Handelsplattform Ariba für 4,3 Milliarden US-Dollar
Sonstiges;Im März 2013 gab SAP bekannt, sich im Jahr 2014 von einer Aktiengesellschaft in eine Europäische Aktiengesellschaft (SE) umwandeln zu wollen
Sonstiges; Die Aktionäre stimmten diesem Vorschlag im Mai 2014 in der Hauptversammlung zu
Sonstiges; Die Umwandlung erfolgte am 7
Sonstiges; Im Februar 2014 eröffnete SAP in Potsdam ein neues Forschungs- und Entwicklungszentrum, das im Juli 2016 noch um einen zweiten Bauabschnitt erweitert wurde
Sonstiges;Von 2014 bis 2019 war Bill McDermott alleiniger Vorstandssprecher
Sonstiges; Jim Hagemann Snabe wechselte 2014 in den Aufsichtsrat
Sonstiges;Anfang Dezember 2014 gab SAP den bis dahin größten Zukauf seiner Geschichte bekannt
Sonstiges; Für 6,2 Milliarden Euro wurde der US-Anbieter von Firmensoftware für Reisemanagement und Reisekostenabwicklung Concur Technologies übernommen
Sonstiges; 2015 brachte SAP die vierte Generation seiner Anwendungssuite als SAP S/4HANA auf den Markt
Sonstiges; 2016 verkündeten Apple und SAP eine Partnerschaft und 2017 Google und SAP eine strategische Partnerschaft
Sonstiges; Im selben Jahr verpflichtete sich SAP, bis 2025 klimaneutral zu wirtschaften
Sonstiges; Mit der 2018 erfolgten Übernahme des Softwareherstellers Qualtrics für rund 8 Milliarden Euro erfolgte der größte Zukauf in der Geschichte der SAP
Sonstiges;2018 rückte Christian Klein in den Vorstand der SAP auf und wurde im Oktober 2019 zusammen mit Jennifer Morgan Co-Vorstandssprecher
Sonstiges; Damit ist SAP der erste DAX-Konzern, der eine Frau an seiner Spitze hatte
Sonstiges;  Ein halbes Jahr operierten die beiden als Doppelspitze
Sonstiges; April 2020 wurde bekannt, dass Jennifer Morgan SAP bereits Ende April 2020 verlässt
Sonstiges;Ära Klein seit 2020Christian Klein wurde im April 2020 zum alleinigen CEO ernannt
Sonstiges; Hasso Plattner, Aufsichtsratschef und Mitgründer, hat ihn bei diesem Schritt unterstützt
Sonstiges; Christian Klein startete mit 39 Jahren als bis dahin jüngster Chef eines DAX-Unternehmens
Sonstiges; Im Juli 2020 kündigte SAP an, Qualtrics an die Börse zu bringen
Sonstiges;" Im Oktober 2020 verkündete SAP, dass sie den Online-Marketingspezialist Emarsys gekauft haben; nach Schätzungen beläuft sich der Firmenwert auf 500 Mio"
Sonstiges;Im Oktober 2020 kündigte SAP einen Strategiewechsel an weg von Aufkäufen hin zur Fokussierung auf eine bessere Integration der aufgekauften Programmteile
Sonstiges; Gleichzeitig wurde ein Transformationsprogramm „Rise with SAP“ aufgelegt, um Kunden zu einem Wechsel zu SAP S/4HANA in die Cloud zu motivieren
Sonstiges; Dies führte zunächst zu einem nicht unerheblichen Einbruch des Aktienkurses
Sonstiges;Beim erfolgreichen Börsengang im Januar 2021 wurde Qualtrics mit knapp 18 Mrd
Sonstiges; Dollar mehr als doppelt so hoch bewertet wie bei der Übernahme durch SAP im Jahr 2018 (8 Mrd
Sonstiges; Euro (2,4 Mrd
Sonstiges; Dollar), die SAP durch den Verkauf von rund 16 Prozent der Qualtrics-Aktien kassierte, wurden zur Tilgung von Schulden und zur Erhöhung der Dividende verwendet, nicht jedoch für Investitionen in die Software-Entwicklung oder für den schnelleren Ausbau der SAP-eigenen Cloud-Infrastruktur
Sonstiges;Im Juni 2021 kündigte SAP erstmals an, in größerem Umfang Teile an eine neu zu gründende Firma auszugründen
Sonstiges; Zuvor gab es nur kleinere Verkäufe von Unternehmensteilen
Sonstiges; Der Bereich Financial Service Industries (FSI) wird in die Firma SAP Fioneer ausgegründet
Sonstiges; Bis zu 1000 SAP Mitarbeiter weltweit sollten in das neue Unternehmen wechseln
Sonstiges; Mitarbeiter in Deutschland können nach eigenem Ermessen in die neue Firma wechseln oder sich bei SAP beruflich neu orientieren
Sonstiges; Der Kapitalinvestor Dediq bringt 500 Millionen EUR in das neue Unternehmen ein und hält 80 % der neuen Firma
Softwareentwicklung im Bankensektor; SAP bringt vorhandene Software im Bereich Financial Services ein (SAP for Banking) und erhält dafür einen Anteil von 20 % an der neuen Firma
Sonstiges; Tatsächlich wechselten jedoch nur 600 SAP Mitarbeiter in die neue Firma
Sonstiges; Zuvor war bekannt geworden, dass die Deutsche Bank statt mit SAP zukünftig verstärkt mit Oracle zusammenarbeitet und die aus ihrer Sicht veraltete SAP Software durch eine moderne Cloud basierte Lösung ablösen will
Sonstiges; Im Nachgang wurde Kritik daran geäußert, dass die Hasso Plattner Foundation am Investor Dediq sogar mehrheitlich beteiligt ist
Sonstiges; Ein Interessenkonflikt wird jedoch bestritten
Sonstiges; September 2022 wurde der Verkauf aller Anteile bekannt
Sonstiges;Im Juli 2021 kaufte die mehrheitlich zu SAP gehörende US-Firma Qualtrics den KI-Anbieter Clarabridge für 1,13 Milliarden US-Dollar
Sonstiges; Januar 2022 teilte SAP mit, das US-Fintech-Unternehmen Taulia mehrheitlich zu 95 % zu übernehmen
Sonstiges; Der Kaufpreis soll unterhalb 1 Milliarde USD liegen
Sonstiges; Taulia bietet Zahlungsdienstleistungen im B2B-Umfeld an, in dem SAP mit Ariba aktiv ist
Sonstiges; SAP konkurriert damit (Stand 2022) z
Sonstiges; mit der Deutschen Bank
Sonstiges;Anfang 2022 kippte angesichts der unterdurchschnittlichen Kursentwicklung die positive Stimmung gegenüber dem Vorstandsvorsitzendem Christian Klein
Sonstiges; Auch wird der Aufsichtsratsvorsitzende Hasso Plattner kritisiert, da er trotz Überschreitung der Altersgrenze keinen Nachfolger zulassen möchte
Sonstiges;Im Oktober 2022 wurde bekannt, dass SAP die Branchenlösung SAP for Healthcare (früher auch als IS-H bezeichnet) mit Ablauf der Wartung für die SAP Business Suite (2027 bzw
Sonstiges; 2030) in der bisherigen Form nicht mehr anbieten wird
Sonstiges; Damit entfällt ebenfalls die technische Grundlage für die von Oracle Cerner vertriebene Partnerlösung i
Sonstiges; Für eine neue Cloud basierte Lösung soll das Industry-Cloud-Modell „Partner“ greifen
Sonstiges;Im Dezember 2022 berichtet das Handelsblatt, das die Mittelstandslösung Business ByDesign nicht mehr weiterentwickelt wird und die Wartung an einen externen Dienstleister geht
Sonstiges; Die Änderungen seien Teil eines Projektes zur Optimierung des Portfolios
Sonstiges; Ebenso berichtet das Handelsblatt das viele Bank mit dem Rückzug von SAP aus der Finanzindustrie nicht zufrieden sind, namentlich zum Teil das Spinoff SAP Fioneer ablehnen
Sonstiges;Ende Januar 2023 teilte SAP mit, 3000 Stellen abbauen zu wollen, davon rund 200 Stellen in Deutschland
Sonstiges; Auch die erst 2018 erworbene Firma Qualtrics wird zum Verkauf gestellt, um Spielräume für andere Investitionen zu schaffen
Sonstiges;Mitte März 2023 bestätigte SAP den Verkauf von Qualtrics für 7,7 Milliarden USD an die Private-Equity-Gesellschaft Silver Lake und den kanadischen Pensionsfonds CCP Investments
Sonstiges;Ende März 2023 wurde bekannt, das Chief Operating Officer (COO) und Chief People Officer Sabine Bendiek ihren bis zum 31
Sonstiges; Dezember 2023 laufenden Vertrag nicht verlängern wird
Sonstiges; Die Frankfurter Allgemeine Zeitung äußerte Kritik an Vorstand und Aufsichtsrat und verglich den Vorstand von SAP mit einer Schlangengrube
Sonstiges; April trat Dominik Asam seine Vorstandsposition als Finanzvorstand an
Sonstiges; Er löste den langjährigen CFO Luka Mucic ab, der mutmaßlich wegen der unzureichenden Entwicklung des Aktienkurses abgelöst wurde
Sonstiges;Enthüllungen interner Dokumente 2021Nach einem Rechtsstreit mit Oracle aus dem Jahre 2007 gab SAP ein Gutachten bei der Wirtschaftskanzlei Linklaters in Auftrag
Sonstiges; Die Ergebnisse wurden 2010 intern veröffentlicht
Sonstiges; Das ARD-Magazin Fakt und Der Spiegel gelangten 2021 an die internen Dokumente
Sonstiges; Ihren Recherchen zufolge habe sich das Unternehmen „offenbar auch mit unlauteren Methoden, vor allem Diebstahl geistigen Eigentums, an die Weltspitze getrickst“
Sonstiges; Die Praxis soll in die 1990er-Jahre zurückreichen
Sonstiges;Fakt und Spiegel berichten zudem über eine dubiose Kooperation von SAP mit der Universität Mannheim ab 1997, bei der Gerhard Oswald, seit 1996 SAP-Vorstandsmitglied, eine zentrale Rolle gespielt habe
Sonstiges; Offiziell sei es bei der Kooperation darum gegangen, Konkurrenzsoftware durch ein unabhängiges Institut untersuchen zu lassen, in diesem Fall die Forschungsgruppe Wirtschaftsinformatik der Uni Mannheim
Sonstiges; Tatsächlich aber hätten SAP-Mitarbeiter unter dem Deckmantel der Kooperation die Konkurrenz ausspioniert
Sonstiges; Selbst Interventionen der Rechtsabteilung, des Compliance-Teams und der Revision seien weitgehend ignoriert worden
Sonstiges;UnternehmensdatenSAP hatte Ende 2020 weltweit rund 102
Sonstiges;430 Mitarbeiter, davon etwa 29
Sonstiges;580 Mitarbeiter in der Forschung und Software-Entwicklung
Sonstiges; 2020 erwirtschaftete SAP einen Umsatz von 27,34 Mrd
Sonstiges; SAP ist weltweit durch etwa 120 Tochtergesellschaften präsent
Sonstiges; Das Unternehmen betreibt neben dem Entwicklungszentrum am Unternehmenssitz in Walldorf noch weitere Entwicklungsstandorte in 12 Ländern, beispielsweise in den USA, Frankreich, Indien, der Volksrepublik China
Sonstiges; SAP hat heute über 335
Sonstiges;000 Kunden, darunter viele Großunternehmen und Dax-Konzerne, und wird dabei von etwa 12 Millionen Anwendern verwendet
Sonstiges;Börse & AktionärsstrukturDie Aktie ist Bestandteil des DAX und Dow Jones Euro Stoxx 50 und wird unter anderem an der Frankfurter (seit 1988) und der New Yorker Börse (seit 1998) gehandelt
Sonstiges;Umsatz-, Mitarbeiter- und ErgebniszahlenQuelle, sofern nicht anders angegeben:Liste der Aufsichtsratsvorsitzenden1988–1992 Wulf von Schimmelmann1992–1998 Bernd Thiemann1998–2003 Dietmar Hopp2003–2024 Hasso Plattner2024–0000 Punit RenjenAnfang März 2023 teilte SAP-Gründer und Milliardär Hasso Plattner mit, er plane nach 20 Jahren an der Aufsichtsratsspitze seine Nachfolge
Sonstiges; Zum Ende seiner Amtszeit im Mai 2024 soll Punit Renjen – zuvor Global CEO von Deloitte – den Posten übernehmen
Sonstiges; In der ordentlichen Hauptversammlung am 11
Sonstiges; Mai 2023 wurde Renjen in den Aufsichtsrat gewählt und anschließend vom Aufsichtsrat zu einem der beiden stellvertretenden Vorsitzenden des Gremiums gewählt
Sonstiges;Liste der Vorstandsvorsitzenden (bzw
Sonstiges; Sprecher)1988–1997 Dietmar Hopp1997–1998 Dietmar Hopp und Hasso Plattner1998–2003 Hasso Plattner und Henning Kagermann2003–2008 Henning Kagermann2008–2009 Henning Kagermann und Leo Apotheker2009–2010 Leo Apotheker2010–2014 Bill McDermott und Jim Hagemann Snabe2014–2019 Bill McDermott2019–2020 Jennifer Morgan und Christian Klein2020–0000 Christian KleinProdukteSAP ERP (als Oberbegriff)SAP hat mehrere Generationen von ERP-Systemen auf den Markt gebracht
Sonstiges; 1992 zum Beispiel erschien SAP R/3, 2004 dann der Nachfolger SAP ERP Central Component (SAP ECC)
Sonstiges; Die neueste Generation der SAP-ERP-Suite heißt SAP S/4HANA
Sonstiges;Mit SAP R/3 gab es zunächst nur eine einzige monolithische ERP-Software des Herstellers
Sonstiges; Wie SAP ECC bestand und besteht sie aus Modulen, die funktionell, aber nicht architektonisch getrennt sind
Sonstiges; Dies sind im Wesentlichen: FI (Finance), CO (Controlling), MM (Materials Management), SD (Sales and Distribution), PP (Production Planning) und HCM (Human Capital Management)
Sonstiges; Diese Module bilden den Kern der Funktionalität, die SAP-Anwender unter SAP ERP (ECC) einsetzen
Sonstiges;SAP ERP (ECC) wird durch eine Palette weiterer Produkte ergänzt, die zusammen SAP Business Suite genannt werden
Sonstiges; Kernanwendungen der Software SAP Business Suite 7 beinhalten SAP ERP 6
Sonstiges;0, SAP Customer Relationship Management 7
Sonstiges;0, SAP Supply Chain Management 7
Sonstiges;0 und SAP Supplier Relationship Management 7
Sonstiges;0 und SAP Business Suite powered by SAP HANA
Sonstiges;Die Akronyme ERP, CRM, SCM, SRM u
Sonstiges; und die Konzepte dahinter sind nicht von SAP entwickelt worden und werden auch von anderen IT-Anbietern verwendet
Sonstiges; SAP nutzt die Kürzel aber zur Bezeichnung seiner Softwarepakete:Enterprise Resource Planning (SAP ERP) ist das frühere R/3, das zuletzt in Version 4
Sonstiges;7 eigenständig auftrat, teils auch ERP Central Component genannt
Sonstiges; Weitere Details zu Technik, Architektur, den Funktions-Modulen und der Benutzeroberfläche, siehe SAP ERP
Sonstiges;"Customer-Relationship-Management (SAP CRM) ist ein unabhängiges Paket, das erweiterte Funktionalität für Kundenbetreuung mittels einer eigenständigen Software-Architektur bietet und auf einem gesonderten Server läuft; mit dem ERP ggf"
Sonstiges; gemeinsame Daten werden via Replizierung abgeglichen
